ERP_ID,PROJECT_CODE,REGION,SERVICE_LINE,PLANNED_DAYS,ACTUAL_DAYS,BUDGET_PEN,REVENUE_PEN,ACTUAL_COST_PEN,PROFIT_PEN,KLOC,DEFECTS,PM_CODE,SYS_NODE
ERP-07297,PROJ-9311,Arequipa,Audiovisual,104,120,32136,52464,44190,8274,16,4,PM_MEZA,SRV-NODE-5
ERP-07298,PROJ-8789,Arequipa,Videoconference,94,117,52264,106610,58163,48447,50,23,PM_RIVAS,SRV-NODE-2
ERP-07299,PROJ-8201,Cajamarca,Audiovisual,91,116,29484,59046,39328,19718,49,49,PM_RIVAS,SRV-NODE-10
ERP-07300,PROJ-5448,Cusco,Business Proc,154,198,89012,173652,92615,81037,38,21,PM_SOTO,SRV-NODE-6
ERP-07301,PROJ-6903,Arequipa,Project Mgmt,106,129,31800,61485,36838,24647,12,12,PM_RIVAS,SRV-NODE-2
ERP-07302,PROJ-9537,Puno,Audiovisual,60,70,18480,36088,20006,16082,26,33,PM_PEREZ,SRV-NODE-4
ERP-07303,PROJ-2836,Cusco,Project Mgmt,23,23,12075,24395,14502,9893,34,17,PM_MEZA,SRV-NODE-7
ERP-07304,PROJ-4126,Trujillo,Project Mgmt,71,93,23004,41702,23948,17754,34,13,PM_PEREZ,SRV-NODE-4
ERP-07305,PROJ-7880,Arequipa,Business Proc,88,95,35904,75695,43011,32684,36,23,PM_RIVAS,SRV-NODE-6
ERP-07306,PROJ-7938,Huancayo,Videoconference,58,65,12528,25388,16396,8992,34,40,PM_PEREZ,SRV-NODE-6
ERP-07307,PROJ-3024,Lima,Videoconference,121,129,43923,85752,56807,28945,41,68,PM_VEGA,SRV-NODE-6
ERP-07308,PROJ-3436,Puno,Business Proc,177,214,90270,172331,110903,61428,18,18,PM_MEZA,SRV-NODE-1
ERP-07309,PROJ-3457,Piura,Business Proc,144,154,47088,84450,49586,34864,43,12,PM_MEZA,SRV-NODE-1
ERP-07310,PROJ-4315,Arequipa,Audiovisual,21,25,5838,11553,7255,4298,22,8,PM_SOTO,SRV-NODE-10
ERP-07311,PROJ-6639,Iquitos,Videoconference,166,173,46812,84692,64515,20177,49,24,PM_PEREZ,SRV-NODE-4
ERP-07312,PROJ-7060,Piura,Project Mgmt,31,34,10447,20959,11796,9163,22,38,PM_RIVAS,SRV-NODE-10
ERP-07313,PROJ-2232,Tacna,Audiovisual,91,101,37674,80299,40829,39470,37,14,PM_MEZA,SRV-NODE-1
ERP-07314,PROJ-7107,Piura,Audiovisual,121,136,29645,51797,40563,11234,14,22,PM_RIVAS,SRV-NODE-5
ERP-07315,PROJ-1679,Piura,Videoconference,36,36,18252,39668,25499,14169,11,14,PM_VEGA,SRV-NODE-9
ERP-07316,PROJ-1167,Trujillo,Audiovisual,44,54,9240,19365,12331,7034,9,11,PM_PEREZ,SRV-NODE-3
ERP-07317,PROJ-6709,Arequipa,Project Mgmt,119,149,28917,57648,40156,17492,24,10,PM_MEZA,SRV-NODE-4
ERP-07318,PROJ-1454,Lima,Project Mgmt,76,102,45524,75678,59443,16235,38,9,PM_PEREZ,SRV-NODE-3
ERP-07319,PROJ-9095,Cajamarca,Business Proc,105,118,41790,91696,52887,38809,18,15,PM_VEGA,SRV-NODE-2
ERP-07320,PROJ-7672,Trujillo,Audiovisual,109,146,47851,87339,51169,36170,5,0,PM_MEZA,SRV-NODE-1
ERP-07321,PROJ-4351,Piura,Videoconference,120,124,39240,84418,40343,44075,30,24,PM_MEZA,SRV-NODE-5
ERP-07322,PROJ-9683,Tacna,Project Mgmt,176,185,46992,97527,56694,40833,20,30,PM_RIVAS,SRV-NODE-3
ERP-07323,PROJ-3629,Piura,Business Proc,38,39,21698,46333,26523,19810,44,53,PM_SOTO,SRV-NODE-5
ERP-07324,PROJ-5952,Puno,Business Proc,130,173,44590,94986,51287,43699,28,37,PM_VEGA,SRV-NODE-5
ERP-07325,PROJ-6108,Puno,Project Mgmt,94,102,51794,93335,56067,37268,46,43,PM_PEREZ,SRV-NODE-4
ERP-07326,PROJ-4403,Lima,Project Mgmt,92,116,20608,40954,21497,19457,45,19,PM_PEREZ,SRV-NODE-7
ERP-07327,PROJ-1501,Lima,Videoconference,161,198,38318,65416,38555,26861,37,38,PM_MEZA,SRV-NODE-3
ERP-07328,PROJ-5986,Piura,Project Mgmt,117,136,31473,64557,43000,21557,39,64,PM_VEGA,SRV-NODE-4
ERP-07329,PROJ-5614,Cusco,Videoconference,86,94,40162,73619,45192,28427,25,11,PM_MEZA,SRV-NODE-1
ERP-07330,PROJ-9248,Huancayo,Videoconference,152,173,38760,76269,47909,28360,14,8,PM_MEZA,SRV-NODE-8
ERP-07331,PROJ-9033,Tacna,Project Mgmt,93,97,40920,80099,47612,32487,32,15,PM_MEZA,SRV-NODE-7
ERP-07332,PROJ-9443,Piura,Project Mgmt,135,169,40635,73404,42656,30748,44,10,PM_PEREZ,SRV-NODE-8
ERP-07333,PROJ-9280,Huancayo,Project Mgmt,115,136,35650,61942,35677,26265,36,43,PM_RIVAS,SRV-NODE-2
ERP-07334,PROJ-7736,Trujillo,Project Mgmt,171,223,37278,67762,49486,18276,7,4,PM_PEREZ,SRV-NODE-7
ERP-07335,PROJ-3223,Cusco,Business Proc,136,167,53448,111720,54840,56880,36,49,PM_RIVAS,SRV-NODE-4
ERP-07336,PROJ-5285,Tacna,Project Mgmt,180,190,85500,152376,118404,33972,32,12,PM_MEZA,SRV-NODE-2
ERP-07337,PROJ-3076,Puno,Audiovisual,57,64,31521,58113,32556,25557,38,12,PM_VEGA,SRV-NODE-6
ERP-07338,PROJ-2031,Cusco,Project Mgmt,83,92,47559,100962,50813,50149,33,39,PM_PEREZ,SRV-NODE-2
ERP-07339,PROJ-9835,Tacna,Videoconference,68,85,13736,24741,14366,10375,20,29,PM_VEGA,SRV-NODE-2
ERP-07340,PROJ-9157,Lima,Business Proc,56,60,17584,32306,19555,12751,6,2,PM_MEZA,SRV-NODE-5
ERP-07341,PROJ-2919,Lima,Audiovisual,100,118,48300,81321,58787,22534,50,54,PM_MEZA,SRV-NODE-4
ERP-07342,PROJ-3485,Piura,Videoconference,21,24,10500,21449,11219,10230,39,38,PM_VEGA,SRV-NODE-2
ERP-07343,PROJ-1886,Cajamarca,Videoconference,110,117,64350,111242,72643,38599,6,4,PM_SOTO,SRV-NODE-7
ERP-07344,PROJ-8805,Arequipa,Project Mgmt,94,100,45120,82911,47470,35441,10,12,PM_RIVAS,SRV-NODE-6
ERP-07345,PROJ-7364,Iquitos,Videoconference,61,77,21045,34954,26352,8602,46,48,PM_SOTO,SRV-NODE-2
ERP-07346,PROJ-1166,Iquitos,Videoconference,79,84,39184,80069,44090,35979,46,21,PM_PEREZ,SRV-NODE-8
ERP-07347,PROJ-3243,Iquitos,Project Mgmt,24,27,6768,12140,7915,4225,33,41,PM_PEREZ,SRV-NODE-8
ERP-07348,PROJ-6819,Arequipa,Videoconference,113,118,56274,96718,61128,35590,20,21,PM_VEGA,SRV-NODE-7
ERP-07349,PROJ-7287,Cusco,Project Mgmt,177,196,57171,120214,60880,59334,36,48,PM_MEZA,SRV-NODE-9
ERP-07350,PROJ-5352,Lima,Project Mgmt,151,174,56776,93312,76931,16381,23,37,PM_SOTO,SRV-NODE-9
ERP-07351,PROJ-5463,Arequipa,Audiovisual,53,56,25387,40733,31854,8879,17,25,PM_PEREZ,SRV-NODE-3
ERP-07352,PROJ-4178,Puno,Business Proc,70,93,22260,44995,25763,19232,12,7,PM_RIVAS,SRV-NODE-6
ERP-07353,PROJ-4904,Lima,Audiovisual,134,175,69278,121934,82099,39835,48,31,PM_SOTO,SRV-NODE-6
ERP-07354,PROJ-6194,Huancayo,Audiovisual,169,174,73853,131933,77583,54350,12,13,PM_RIVAS,SRV-NODE-6
ERP-07355,PROJ-4103,Huancayo,Project Mgmt,150,157,42600,83314,45786,37528,12,16,PM_RIVAS,SRV-NODE-6
ERP-07356,PROJ-3121,Huancayo,Business Proc,25,32,5350,8815,6426,2389,46,17,PM_MEZA,SRV-NODE-3
ERP-07357,PROJ-8684,Trujillo,Audiovisual,143,190,74503,122568,98497,24071,42,56,PM_PEREZ,SRV-NODE-1
ERP-07358,PROJ-8539,Puno,Audiovisual,153,202,79866,132347,91191,41156,28,22,PM_RIVAS,SRV-NODE-8
ERP-07359,PROJ-4217,Cajamarca,Business Proc,123,157,63345,110332,65572,44760,21,2,PM_VEGA,SRV-NODE-10
ERP-07360,PROJ-1888,Tacna,Project Mgmt,82,94,24846,41208,34257,6951,31,3,PM_SOTO,SRV-NODE-1
ERP-07361,PROJ-6716,Piura,Business Proc,79,100,26544,48477,33341,15136,34,47,PM_MEZA,SRV-NODE-7
ERP-07362,PROJ-4759,Cajamarca,Videoconference,165,180,91740,160391,112993,47398,44,9,PM_VEGA,SRV-NODE-8
ERP-07363,PROJ-8928,Trujillo,Business Proc,51,55,13464,26725,14451,12274,15,17,PM_RIVAS,SRV-NODE-1
ERP-07364,PROJ-2605,Trujillo,Project Mgmt,50,67,26500,50487,32900,17587,41,37,PM_MEZA,SRV-NODE-8
ERP-07365,PROJ-2694,Cajamarca,Audiovisual,118,129,52038,97228,54019,43209,32,17,PM_PEREZ,SRV-NODE-10
ERP-07366,PROJ-6215,Cusco,Business Proc,114,126,65436,132864,78900,53964,19,12,PM_SOTO,SRV-NODE-4
ERP-07367,PROJ-6723,Piura,Business Proc,27,27,14742,32206,18962,13244,40,67,PM_MEZA,SRV-NODE-2
ERP-07368,PROJ-8178,Puno,Project Mgmt,47,62,17672,33423,21560,11863,7,8,PM_RIVAS,SRV-NODE-7
ERP-07369,PROJ-8641,Puno,Project Mgmt,102,115,50490,110242,63431,46811,5,4,PM_MEZA,SRV-NODE-1
ERP-07370,PROJ-3525,Huancayo,Audiovisual,171,190,36252,76371,49995,26376,15,2,PM_RIVAS,SRV-NODE-7
ERP-07371,PROJ-5925,Huancayo,Project Mgmt,59,71,29382,54193,36369,17824,45,13,PM_RIVAS,SRV-NODE-8
ERP-07372,PROJ-2484,Arequipa,Project Mgmt,152,164,76912,132493,100678,31815,18,21,PM_VEGA,SRV-NODE-1
ERP-07373,PROJ-7387,Tacna,Audiovisual,180,188,75600,135163,92059,43104,33,23,PM_RIVAS,SRV-NODE-2
ERP-07374,PROJ-4179,Huancayo,Business Proc,147,188,68943,144112,83963,60149,44,20,PM_PEREZ,SRV-NODE-2
ERP-07375,PROJ-8357,Tacna,Project Mgmt,62,69,30442,55015,38539,16476,16,3,PM_PEREZ,SRV-NODE-4
ERP-07376,PROJ-1458,Piura,Videoconference,166,209,88644,172040,111752,60288,31,25,PM_RIVAS,SRV-NODE-10
ERP-07377,PROJ-1369,Lima,Audiovisual,100,123,32400,65722,33030,32692,9,5,PM_VEGA,SRV-NODE-3
ERP-07378,PROJ-1355,Puno,Business Proc,62,68,12462,23601,12993,10608,36,40,PM_PEREZ,SRV-NODE-5
ERP-07379,PROJ-9718,Arequipa,Project Mgmt,95,99,20615,39119,25934,13185,45,14,PM_VEGA,SRV-NODE-5
ERP-07380,PROJ-4827,Cajamarca,Videoconference,133,174,61313,114813,62776,52037,37,59,PM_SOTO,SRV-NODE-6
ERP-07381,PROJ-5679,Piura,Audiovisual,69,78,23943,46394,24798,21596,12,7,PM_RIVAS,SRV-NODE-1
ERP-07382,PROJ-1456,Puno,Business Proc,49,51,29057,58481,34596,23885,28,19,PM_SOTO,SRV-NODE-2
ERP-07383,PROJ-2431,Huancayo,Business Proc,82,99,25830,45939,28377,17562,29,29,PM_VEGA,SRV-NODE-3
ERP-07384,PROJ-3178,Piura,Business Proc,172,213,47988,82720,63682,19038,25,25,PM_MEZA,SRV-NODE-10
ERP-07385,PROJ-2543,Arequipa,Audiovisual,27,35,5697,9308,6456,2852,4,4,PM_SOTO,SRV-NODE-9
ERP-07386,PROJ-7230,Lima,Project Mgmt,138,159,34224,70772,39390,31382,45,25,PM_SOTO,SRV-NODE-3
ERP-07387,PROJ-3826,Arequipa,Business Proc,77,94,33187,57437,43616,13821,50,55,PM_VEGA,SRV-NODE-4
ERP-07388,PROJ-6614,Arequipa,Audiovisual,123,149,53259,113332,71287,42045,18,13,PM_VEGA,SRV-NODE-9
ERP-07389,PROJ-1796,Tacna,Project Mgmt,178,204,54290,92172,59433,32739,43,58,PM_RIVAS,SRV-NODE-3
ERP-07390,PROJ-9777,Arequipa,Audiovisual,108,132,29052,48210,38602,9608,23,5,PM_SOTO,SRV-NODE-2
ERP-07391,PROJ-5822,Iquitos,Project Mgmt,48,54,12672,25339,17342,7997,8,8,PM_SOTO,SRV-NODE-1
ERP-07392,PROJ-4769,Arequipa,Audiovisual,39,39,21723,41474,23833,17641,42,5,PM_MEZA,SRV-NODE-4
ERP-07393,PROJ-2580,Tacna,Project Mgmt,95,98,29640,64277,40338,23939,7,10,PM_SOTO,SRV-NODE-2
ERP-07394,PROJ-6922,Puno,Business Proc,58,70,19256,32233,26855,5378,29,32,PM_RIVAS,SRV-NODE-3
ERP-07395,PROJ-8339,Trujillo,Videoconference,101,124,44844,85624,50851,34773,34,57,PM_RIVAS,SRV-NODE-1
ERP-07396,PROJ-4502,Iquitos,Audiovisual,64,76,31616,55200,39657,15543,34,23,PM_MEZA,SRV-NODE-5
ERP-07397,PROJ-3682,Piura,Videoconference,110,134,62370,109227,68016,41211,46,45,PM_RIVAS,SRV-NODE-9
ERP-07398,PROJ-1321,Cusco,Business Proc,63,76,29673,58667,31753,26914,28,5,PM_MEZA,SRV-NODE-1
ERP-07399,PROJ-6957,Trujillo,Videoconference,127,169,31369,64082,32916,31166,30,9,PM_VEGA,SRV-NODE-3
ERP-07400,PROJ-5248,Piura,Project Mgmt,104,136,21840,47075,24265,22810,18,22,PM_SOTO,SRV-NODE-6
ERP-07401,PROJ-4092,Lima,Business Proc,64,66,37248,62617,42007,20610,22,3,PM_SOTO,SRV-NODE-8
ERP-07402,PROJ-7013,Arequipa,Videoconference,44,47,24420,50692,25225,25467,38,9,PM_SOTO,SRV-NODE-7
ERP-07403,PROJ-3108,Piura,Business Proc,142,182,73982,127392,95537,31855,25,44,PM_VEGA,SRV-NODE-1
ERP-07404,PROJ-6390,Lima,Audiovisual,38,38,20482,41494,26616,14878,33,53,PM_RIVAS,SRV-NODE-7
ERP-07405,PROJ-4524,Arequipa,Business Proc,129,170,67854,122935,75575,47360,33,28,PM_VEGA,SRV-NODE-8
ERP-07406,PROJ-9720,Tacna,Videoconference,94,116,37224,69751,46685,23066,22,11,PM_MEZA,SRV-NODE-8
ERP-07407,PROJ-9890,Puno,Audiovisual,90,111,18540,37665,22909,14756,33,38,PM_RIVAS,SRV-NODE-9
ERP-07408,PROJ-9600,Lima,Videoconference,142,161,40044,76934,55689,21245,21,9,PM_VEGA,SRV-NODE-6
ERP-07409,PROJ-6509,Tacna,Audiovisual,109,139,34117,62322,43305,19017,49,6,PM_VEGA,SRV-NODE-7
ERP-07410,PROJ-9707,Trujillo,Project Mgmt,143,191,74074,157790,82636,75154,48,62,PM_RIVAS,SRV-NODE-1
ERP-07411,PROJ-9415,Cajamarca,Audiovisual,166,218,53950,87367,73644,13723,19,22,PM_RIVAS,SRV-NODE-6
ERP-07412,PROJ-6255,Puno,Videoconference,178,224,47170,88984,52955,36029,34,44,PM_RIVAS,SRV-NODE-4
ERP-07413,PROJ-4952,Arequipa,Audiovisual,48,55,13968,23721,14748,8973,26,31,PM_PEREZ,SRV-NODE-10
ERP-07414,PROJ-2658,Huancayo,Business Proc,67,77,14271,27008,15643,11365,36,61,PM_RIVAS,SRV-NODE-8
ERP-07415,PROJ-6920,Piura,Videoconference,151,169,72631,148711,88793,59918,24,12,PM_SOTO,SRV-NODE-2
ERP-07416,PROJ-8287,Piura,Audiovisual,154,160,84084,171823,94203,77620,23,12,PM_SOTO,SRV-NODE-9
ERP-07417,PROJ-6724,Trujillo,Project Mgmt,116,125,39440,67514,45675,21839,31,48,PM_VEGA,SRV-NODE-2
ERP-07418,PROJ-6541,Trujillo,Videoconference,27,32,12420,23180,15711,7469,17,23,PM_RIVAS,SRV-NODE-1
ERP-07419,PROJ-8207,Huancayo,Videoconference,98,100,32634,71711,40586,31125,49,61,PM_RIVAS,SRV-NODE-9
ERP-07420,PROJ-3036,Trujillo,Videoconference,61,76,12993,24549,14540,10009,21,19,PM_SOTO,SRV-NODE-6
ERP-07421,PROJ-6219,Cajamarca,Videoconference,42,50,23814,44387,31051,13336,27,26,PM_SOTO,SRV-NODE-7
ERP-07422,PROJ-5557,Cajamarca,Project Mgmt,172,218,45236,89611,61015,28596,48,57,PM_RIVAS,SRV-NODE-4
ERP-07423,PROJ-1755,Trujillo,Audiovisual,44,46,19360,33561,23369,10192,50,55,PM_SOTO,SRV-NODE-6
ERP-07424,PROJ-9625,Tacna,Audiovisual,81,108,27459,52342,29809,22533,41,7,PM_MEZA,SRV-NODE-6
ERP-07425,PROJ-5453,Huancayo,Business Proc,81,83,38637,68531,44567,23964,48,50,PM_RIVAS,SRV-NODE-5
ERP-07426,PROJ-7414,Lima,Project Mgmt,102,126,38250,78086,46837,31249,28,9,PM_VEGA,SRV-NODE-10
ERP-07427,PROJ-9655,Lima,Videoconference,117,156,56394,93695,70565,23130,47,60,PM_RIVAS,SRV-NODE-2
ERP-07428,PROJ-4308,Tacna,Videoconference,123,140,64083,138070,83457,54613,11,4,PM_VEGA,SRV-NODE-6
ERP-07429,PROJ-9874,Piura,Videoconference,78,100,17706,36224,19410,16814,27,24,PM_MEZA,SRV-NODE-4
ERP-07430,PROJ-1201,Trujillo,Audiovisual,158,183,57512,125482,73003,52479,32,9,PM_VEGA,SRV-NODE-10
ERP-07431,PROJ-3072,Iquitos,Audiovisual,89,116,21182,42943,28629,14314,22,5,PM_RIVAS,SRV-NODE-6
ERP-07432,PROJ-9635,Huancayo,Business Proc,56,56,32816,55763,34943,20820,47,46,PM_MEZA,SRV-NODE-4
ERP-07433,PROJ-6466,Tacna,Audiovisual,111,115,27972,52186,31855,20331,8,5,PM_SOTO,SRV-NODE-6
ERP-07434,PROJ-2643,Cusco,Audiovisual,29,35,10266,19108,12816,6292,50,10,PM_PEREZ,SRV-NODE-10
ERP-07435,PROJ-5939,Trujillo,Videoconference,168,218,47376,78426,56460,21966,45,15,PM_PEREZ,SRV-NODE-6
ERP-07436,PROJ-7155,Trujillo,Videoconference,85,101,20230,34622,23120,11502,13,23,PM_SOTO,SRV-NODE-5
ERP-07437,PROJ-1529,Huancayo,Business Proc,174,214,64554,121315,76656,44659,27,24,PM_MEZA,SRV-NODE-6
ERP-07438,PROJ-7597,Piura,Project Mgmt,61,81,13420,26558,15811,10747,6,1,PM_VEGA,SRV-NODE-7
ERP-07439,PROJ-6245,Lima,Business Proc,173,208,56052,122702,75438,47264,46,29,PM_RIVAS,SRV-NODE-7
ERP-07440,PROJ-1635,Huancayo,Videoconference,65,72,13455,26479,15880,10599,50,45,PM_SOTO,SRV-NODE-3
ERP-07441,PROJ-1821,Trujillo,Audiovisual,122,137,35136,58608,35414,23194,40,58,PM_SOTO,SRV-NODE-4
ERP-07442,PROJ-3571,Puno,Business Proc,129,154,37668,64950,49306,15644,17,4,PM_MEZA,SRV-NODE-9
ERP-07443,PROJ-3303,Lima,Audiovisual,33,41,9603,19740,12128,7612,12,8,PM_SOTO,SRV-NODE-8
ERP-07444,PROJ-3128,Arequipa,Videoconference,36,36,17388,33319,20188,13131,17,3,PM_SOTO,SRV-NODE-7
ERP-07445,PROJ-5047,Huancayo,Project Mgmt,176,227,93808,167176,118498,48678,34,50,PM_PEREZ,SRV-NODE-6
ERP-07446,PROJ-9887,Iquitos,Project Mgmt,23,28,6555,13691,7732,5959,10,12,PM_SOTO,SRV-NODE-6
ERP-07447,PROJ-1046,Tacna,Videoconference,31,31,16275,33025,18968,14057,4,2,PM_PEREZ,SRV-NODE-10
ERP-07448,PROJ-9156,Cajamarca,Business Proc,73,82,20075,40313,20609,19704,43,18,PM_PEREZ,SRV-NODE-7
ERP-07449,PROJ-7264,Piura,Business Proc,136,179,76432,143999,100403,43596,43,57,PM_RIVAS,SRV-NODE-5
ERP-07450,PROJ-7747,Arequipa,Business Proc,23,28,8027,13084,9602,3482,6,6,PM_MEZA,SRV-NODE-5
ERP-07451,PROJ-6561,Puno,Videoconference,107,134,37022,66461,40187,26274,47,64,PM_VEGA,SRV-NODE-6
ERP-07452,PROJ-7461,Huancayo,Videoconference,173,199,62107,110861,63931,46930,6,9,PM_RIVAS,SRV-NODE-8
ERP-07453,PROJ-8799,Cusco,Project Mgmt,78,84,43602,71355,50706,20649,38,47,PM_VEGA,SRV-NODE-9
ERP-07454,PROJ-9385,Puno,Business Proc,114,114,64638,106154,76143,30011,40,53,PM_VEGA,SRV-NODE-2
ERP-07455,PROJ-4924,Piura,Videoconference,71,89,35216,59083,44456,14627,41,47,PM_RIVAS,SRV-NODE-10
ERP-07456,PROJ-3518,Tacna,Business Proc,51,53,18513,35434,19460,15974,11,17,PM_RIVAS,SRV-NODE-7
ERP-07457,PROJ-5218,Lima,Audiovisual,70,79,26460,55294,34642,20652,27,30,PM_MEZA,SRV-NODE-4
ERP-07458,PROJ-1322,Tacna,Business Proc,178,227,86686,182411,97837,84574,40,47,PM_SOTO,SRV-NODE-9
ERP-07459,PROJ-3949,Huancayo,Project Mgmt,89,90,19224,41028,22997,18031,15,24,PM_PEREZ,SRV-NODE-7
ERP-07460,PROJ-1470,Tacna,Videoconference,106,122,28938,50268,34259,16009,50,46,PM_MEZA,SRV-NODE-2
ERP-07461,PROJ-4631,Puno,Videoconference,171,208,58482,116826,77241,39585,20,32,PM_MEZA,SRV-NODE-1
ERP-07462,PROJ-1358,Tacna,Business Proc,29,33,16211,33572,17796,15776,26,16,PM_MEZA,SRV-NODE-6
ERP-07463,PROJ-6432,Tacna,Videoconference,101,109,30098,52388,31315,21073,36,34,PM_PEREZ,SRV-NODE-3
ERP-07464,PROJ-3658,Lima,Business Proc,159,192,52152,102324,61811,40513,32,47,PM_SOTO,SRV-NODE-10
ERP-07465,PROJ-4521,Tacna,Audiovisual,30,31,11190,19550,12211,7339,25,17,PM_PEREZ,SRV-NODE-6
ERP-07466,PROJ-1581,Iquitos,Audiovisual,160,180,92160,178938,102054,76884,9,5,PM_SOTO,SRV-NODE-1
ERP-07467,PROJ-9054,Cajamarca,Audiovisual,138,153,69414,145740,87044,58696,11,19,PM_RIVAS,SRV-NODE-3
ERP-07468,PROJ-8381,Iquitos,Business Proc,41,46,18491,32912,20245,12667,24,26,PM_SOTO,SRV-NODE-9
ERP-07469,PROJ-3003,Cusco,Project Mgmt,109,130,63765,129455,72768,56687,26,40,PM_PEREZ,SRV-NODE-1
ERP-07470,PROJ-1320,Tacna,Audiovisual,34,35,7548,12460,10557,1903,10,12,PM_MEZA,SRV-NODE-5
ERP-07471,PROJ-3425,Cajamarca,Business Proc,130,151,67600,122318,79496,42822,19,24,PM_MEZA,SRV-NODE-3
ERP-07472,PROJ-7151,Piura,Videoconference,94,125,47470,91251,59780,31471,11,1,PM_PEREZ,SRV-NODE-10
ERP-07473,PROJ-2137,Huancayo,Project Mgmt,50,50,28400,52070,35334,16736,8,14,PM_RIVAS,SRV-NODE-7
ERP-07474,PROJ-9409,Tacna,Audiovisual,54,55,23652,42174,29283,12891,21,36,PM_RIVAS,SRV-NODE-8
ERP-07475,PROJ-6957,Cajamarca,Audiovisual,133,154,48013,91247,51618,39629,45,74,PM_RIVAS,SRV-NODE-5
ERP-07476,PROJ-4505,Cusco,Business Proc,147,165,33369,62624,39211,23413,36,49,PM_VEGA,SRV-NODE-7
ERP-07477,PROJ-1208,Puno,Business Proc,98,122,49392,104530,51793,52737,19,9,PM_VEGA,SRV-NODE-7
ERP-07478,PROJ-3191,Trujillo,Videoconference,123,147,34317,70486,46678,23808,11,4,PM_RIVAS,SRV-NODE-8
ERP-07479,PROJ-8430,Iquitos,Project Mgmt,157,179,59503,125083,62500,62583,13,14,PM_SOTO,SRV-NODE-10
ERP-07480,PROJ-1611,Lima,Project Mgmt,121,139,64009,133906,81464,52442,31,34,PM_SOTO,SRV-NODE-9
ERP-07481,PROJ-3962,Huancayo,Videoconference,46,58,22770,41905,23396,18509,48,40,PM_SOTO,SRV-NODE-8
ERP-07482,PROJ-9799,Tacna,Audiovisual,91,102,27937,54043,32369,21674,33,27,PM_MEZA,SRV-NODE-6
ERP-07483,PROJ-1057,Huancayo,Project Mgmt,59,71,28733,50048,35157,14891,34,32,PM_SOTO,SRV-NODE-2
ERP-07484,PROJ-1356,Cajamarca,Business Proc,148,196,47360,96331,65909,30422,9,5,PM_VEGA,SRV-NODE-10
ERP-07485,PROJ-4646,Tacna,Business Proc,58,59,31842,51353,32034,19319,45,19,PM_RIVAS,SRV-NODE-8
ERP-07486,PROJ-6473,Cajamarca,Videoconference,90,121,50310,101630,53575,48055,14,10,PM_RIVAS,SRV-NODE-1
ERP-07487,PROJ-1733,Arequipa,Project Mgmt,35,43,17255,37726,19083,18643,9,10,PM_MEZA,SRV-NODE-3
ERP-07488,PROJ-1703,Puno,Business Proc,169,180,62023,109566,62182,47384,47,63,PM_SOTO,SRV-NODE-6
ERP-07489,PROJ-8613,Arequipa,Project Mgmt,32,37,10720,22191,14399,7792,31,11,PM_RIVAS,SRV-NODE-2
ERP-07490,PROJ-3145,Tacna,Audiovisual,91,118,50141,83780,55852,27928,21,36,PM_MEZA,SRV-NODE-5
ERP-07491,PROJ-9939,Arequipa,Videoconference,180,232,55260,99389,70283,29106,38,66,PM_SOTO,SRV-NODE-7
ERP-07492,PROJ-8901,Cajamarca,Business Proc,137,141,45484,88387,54982,33405,24,40,PM_SOTO,SRV-NODE-1
ERP-07493,PROJ-8990,Trujillo,Videoconference,159,175,54855,117458,70574,46884,25,20,PM_VEGA,SRV-NODE-3
ERP-07494,PROJ-1178,Piura,Videoconference,40,48,13960,22540,16442,6098,44,7,PM_MEZA,SRV-NODE-6
ERP-07495,PROJ-2565,Iquitos,Business Proc,113,149,25199,49230,28358,20872,22,34,PM_VEGA,SRV-NODE-1
ERP-07496,PROJ-7661,Tacna,Videoconference,90,96,40320,73051,49138,23913,9,4,PM_RIVAS,SRV-NODE-5
ERP-07497,PROJ-2993,Lima,Business Proc,143,172,40469,88785,42579,46206,42,13,PM_MEZA,SRV-NODE-2
ERP-07498,PROJ-8114,Lima,Audiovisual,94,125,37130,69282,45836,23446,37,50,PM_MEZA,SRV-NODE-6
ERP-07499,PROJ-7172,Piura,Business Proc,143,173,63921,102406,68173,34233,25,14,PM_VEGA,SRV-NODE-9
ERP-07500,PROJ-4028,Tacna,Audiovisual,36,45,21096,37754,28229,9525,27,15,PM_MEZA,SRV-NODE-4
ERP-07501,PROJ-8328,Cajamarca,Audiovisual,121,139,69575,132631,76776,55855,9,2,PM_SOTO,SRV-NODE-3
ERP-07502,PROJ-9327,Trujillo,Audiovisual,85,95,27030,51426,31257,20169,9,4,PM_MEZA,SRV-NODE-7
ERP-07503,PROJ-5262,Cajamarca,Videoconference,175,217,99750,183172,116502,66670,31,46,PM_VEGA,SRV-NODE-4
ERP-07504,PROJ-1772,Trujillo,Videoconference,61,71,14091,25789,15323,10466,23,36,PM_VEGA,SRV-NODE-5
ERP-07505,PROJ-9511,Puno,Audiovisual,98,117,21168,40174,22015,18159,41,11,PM_PEREZ,SRV-NODE-8
ERP-07506,PROJ-3204,Puno,Business Proc,148,159,55500,120350,55651,64699,47,80,PM_SOTO,SRV-NODE-5
ERP-07507,PROJ-3040,Puno,Business Proc,29,33,8555,13749,10791,2958,41,57,PM_MEZA,SRV-NODE-6
ERP-07508,PROJ-6872,Iquitos,Project Mgmt,180,229,50040,108204,54467,53737,17,23,PM_SOTO,SRV-NODE-5
